,video_id,thumnail_url,features
1946,njwO1kdWTmA,https://i.ytimg.com/vi/njwO1kdWTmA/default.jpg,"[[[[  0.          0.          0.        ...   0.          7.1426272
      0.       ]
   [  0.          0.          0.        ...   0.         17.989145
      0.       ]
   [  0.          0.          0.        ...   0.          0.
    108.28597  ]]

  [[  0.          0.          0.        ...   0.          0.
      0.       ]
   [  0.          0.          0.        ...   0.          0.
      0.       ]
   [  0.          0.          0.        ...   0.          0.
    123.75605  ]]]]"
1947,t6EPPJHaCtw,https://i.ytimg.com/vi/t6EPPJHaCtw/default.jpg,"[[[[ 0.         0.         0.        ...  0.         2.9626436
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    34.104103 ]
   [ 0.         0.         0.        ...  0.         5.2198973
     3.3534722]]

  [[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.        19.382002   0.        ...  0.         0.
    71.59269  ]
   [16.300043   0.         0.        ...  0.         0.
    27.182545 ]]]]"
1948,CvUDuu58zbo,https://i.ytimg.com/vi/CvUDuu58zbo/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
    31.37501  ]
   [ 0.         0.         0.        ...  0.         0.
     4.1300554]
   [ 0.         0.         0.        ...  0.         0.
    11.224467 ]]

  [[ 0.         0.         0.        ...  0.         0.
    95.63487  ]
   [ 0.         0.         0.        ...  0.         0.
    43.799366 ]
   [ 0.         0.         0.        ...  0.         0.
     8.764569 ]]]]"
1949,70AptqZS63I,https://i.ytimg.com/vi/70AptqZS63I/default.jpg,"[[[[  0.        0.        0.      ...   0.        0.        0.     ]
   [  0.        0.        0.      ...   0.        0.       38.42012]
   [  0.        0.        0.      ...   0.        0.      104.50432]]

  [[  0.        0.        0.      ...   0.        0.       21.87925]
   [  0.        0.        0.      ...   0.        0.       82.09919]
   [  0.        0.        0.      ...   0.        0.      104.33113]]]]"
1950,fmKuY8v_EoE,https://i.ytimg.com/vi/fmKuY8v_EoE/default.jpg,"[[[[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]

  [[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]]]"
1951,Ir7BcnYCKdI,https://i.ytimg.com/vi/Ir7BcnYCKdI/default.jpg,"[[[[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]

  [[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]]]"
1952,3MUzyHoEV_Y,https://i.ytimg.com/vi/3MUzyHoEV_Y/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
     51.777287]
   [  0.         0.         0.       ...   0.         0.
     83.59803 ]
   [  0.         0.         0.       ...   0.         0.
     60.34118 ]]

  [[  0.         0.         0.       ...   0.         0.
     57.212234]
   [  0.         0.         0.       ...   0.         0.
    104.302864]
   [  0.         0.         0.       ...   0.         0.
     84.914276]]]]"
1953,NoYKBAajoyo,https://i.ytimg.com/vi/NoYKBAajoyo/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
     30.082912]
   [  0.         0.         0.       ...   0.         0.
     39.218834]
   [  0.         0.         0.       ...   0.         0.
     44.151917]]

  [[  0.        12.53251    0.       ...   0.         0.
     83.85132 ]
   [  0.         5.259554   4.206778 ...   0.         0.
     93.18975 ]
   [  0.         0.         0.       ...   0.         0.
    105.530014]]]]"
1954,DSsOAy_Tx5I,https://i.ytimg.com/vi/DSsOAy_Tx5I/default.jpg,"[[[[ 0.          0.          0.         ...  0.          0.
     3.9007025 ]
   [ 0.          0.          0.         ...  0.          0.
     0.        ]
   [ 0.          0.          0.         ...  0.          0.
     6.0189757 ]]

  [[ 0.          0.          0.         ...  0.          0.
     0.        ]
   [28.754417    0.          0.         ...  0.          0.
     0.        ]
   [15.699954    0.          0.         ...  0.          0.
     0.10370384]]]]"
1955,3LAi-E5ERCk,https://i.ytimg.com/vi/3LAi-E5ERCk/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     4.8126254]]

  [[ 0.         0.         0.        ...  0.         0.
    14.472684 ]
   [ 0.         0.         0.        ...  0.         0.
    57.434254 ]
   [ 0.         0.         0.        ...  0.         0.
    60.50117  ]]]]"
1956,R-eFm--k21c,https://i.ytimg.com/vi/R-eFm--k21c/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
    22.637304 ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    18.573177 ]]

  [[ 0.         0.         0.        ...  1.7900366  0.
     8.338681 ]
   [ 0.         0.         0.        ...  1.0490103  0.
    44.913425 ]
   [ 0.         0.         0.        ...  0.         0.
    65.670815 ]]]]"
1957,5P1gZASjelw,https://i.ytimg.com/vi/5P1gZASjelw/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       18.674532]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ... 49.967003  0.        0.      ]
   [ 0.        0.        0.       ... 19.64586   0.        0.      ]
   [ 0.        0.        0.       ... 11.632436  0.        0.      ]]]]"
1958,5qEBd5rXIyQ,https://i.ytimg.com/vi/5qEBd5rXIyQ/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.       13.810841]
   [ 0.        0.        0.       ...  0.        0.       11.715801]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]]]"
1959,k_O0ZgVvU7g,https://i.ytimg.com/vi/k_O0ZgVvU7g/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       43.514236]
   [ 0.        0.        0.       ...  0.        6.995643 39.278866]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]]]"
1960,5GlB8tWzuyM,https://i.ytimg.com/vi/5GlB8tWzuyM/default.jpg,"[[[[ 0.        0.        0.       ... 52.06366   0.       43.500694]
   [ 0.        0.        0.       ... 24.389975  0.       46.042873]
   [ 0.        0.        0.       ...  0.        0.       25.445486]]

  [[ 0.        0.        0.       ... 46.42726   0.       75.166374]
   [ 8.526724  0.        0.       ... 59.070656  0.       88.67375 ]
   [ 0.        0.        0.       ... 32.087765  0.       74.25006 ]]]]"
1961,RC9fc2_wYHg,https://i.ytimg.com/vi/RC9fc2_wYHg/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ... 11.169996  0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]]]"
1962,MB75n_dVIU0,https://i.ytimg.com/vi/MB75n_dVIU0/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.       20.303188 ...  0.        0.        0.      ]]]]"
1963,3Zibb6lVCRw,https://i.ytimg.com/vi/3Zibb6lVCRw/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.        22.764027
     0.       ]
   [ 0.         0.         0.        ...  0.         1.0187578
     0.       ]]

  [[ 0.         6.3695016  0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]]]"
1964,PretZn_GAAk,https://i.ytimg.com/vi/PretZn_GAAk/default.jpg,"[[[[  0.          0.          0.        ...   0.          0.
      0.       ]
   [  0.          0.          0.        ...   0.          0.
     71.04397  ]
   [  0.          0.          0.        ...   0.          0.
    135.50476  ]]

  [[  0.          0.          0.        ...   0.          0.
      0.       ]
   [  0.          0.         10.8228445 ...   0.          0.
     92.56261  ]
   [  1.1826371   0.         14.070018  ...   0.          0.
    141.31918  ]]]]"
1965,SCdA1QnbFOc,https://i.ytimg.com/vi/SCdA1QnbFOc/default.jpg,"[[[[ 0.          0.          0.         ...  0.          0.
    34.60439   ]
   [ 0.          0.          0.         ...  0.          0.
    11.819655  ]
   [ 0.          0.          0.         ...  0.          0.
     0.12073907]]

  [[ 0.          0.          0.         ...  0.          0.
    35.984657  ]
   [ 0.          0.          0.         ...  0.          0.
    22.213472  ]
   [ 0.          1.58939     0.11445388 ...  0.          0.
    17.7002    ]]]]"
1966,J7pLfxgfic4,https://i.ytimg.com/vi/J7pLfxgfic4/default.jpg,"[[[[0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        0.       ]]

  [[0.        0.        0.        ... 0.        0.        0.8150631]
   [0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        2.3811772 ... 0.        0.        5.2334785]]]]"
1967,_VotJ1IZPSw,https://i.ytimg.com/vi/_VotJ1IZPSw/default.jpg,"[[[[ 0.       0.       0.      ...  0.       0.       0.     ]
   [ 0.       0.       0.      ...  0.       0.       0.     ]
   [ 0.       0.       0.      ...  0.       0.       0.     ]]

  [[ 0.       0.       0.      ...  0.       0.       0.     ]
   [ 0.       0.       0.      ...  0.      16.83654  0.     ]
   [ 0.       0.       0.      ...  0.       0.       0.     ]]]]"
1968,vgQngZ4aIxw,https://i.ytimg.com/vi/vgQngZ4aIxw/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         2.1564877 ...  0.         0.
    18.855217 ]
   [ 0.         0.         0.        ...  0.         0.
    31.10643  ]]

  [[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.        23.391426  ...  0.         0.
    77.0983   ]
   [13.387908   0.         0.        ...  0.         0.
    73.23423  ]]]]"
1969,W8b8AfP8aX0,https://i.ytimg.com/vi/W8b8AfP8aX0/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[12.185741  0.       13.678456 ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]]]"
1970,RzkmrL8lFg0,https://i.ytimg.com/vi/RzkmrL8lFg0/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       36.290413]
   [ 0.        0.        0.       ...  0.        0.       66.707794]
   [ 0.        0.        0.       ...  0.        0.       50.208347]]

  [[ 0.        0.        0.       ...  0.        0.       60.227104]
   [ 0.        0.        0.       ...  0.        0.       89.461174]
   [ 0.        0.        0.       ...  0.        0.       87.60037 ]]]]"
1971,zrKH8IrRqb4,https://i.ytimg.com/vi/zrKH8IrRqb4/default.jpg,"[[[[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]

  [[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]]]"
1972,nHg28VD889g,https://i.ytimg.com/vi/nHg28VD889g/default.jpg,"[[[[ 0.          0.          0.         ...  0.          0.
    19.20927   ]
   [ 0.          0.          0.         ...  0.          0.
    18.07995   ]
   [ 0.          0.          0.         ...  0.          0.
     0.        ]]

  [[ 0.         10.8793545   0.         ...  0.          0.
    16.812555  ]
   [ 0.          0.          0.         ...  0.          0.
     0.4037711 ]
   [ 0.          0.          0.         ...  0.33890405  0.
     0.        ]]]]"
1973,Ldi1nY84wbA,https://i.ytimg.com/vi/Ldi1nY84wbA/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
     53.93306 ]
   [  0.         0.         0.       ...   0.         0.
     81.048325]
   [  0.         0.         0.       ...   0.         0.
     45.749447]]

  [[  0.         0.         0.       ...   0.         0.
    125.341515]
   [  0.         0.         0.       ...   0.         0.
    130.69478 ]
   [  0.         0.         0.       ...   0.         0.
     58.369568]]]]"
1974,DFY_scgPl80,https://i.ytimg.com/vi/DFY_scgPl80/default.jpg,"[[[[0.       0.       0.       ... 0.       0.       4.033434]
   [0.       0.       0.       ... 0.       0.       0.      ]
   [0.       0.       0.       ... 0.       0.       0.      ]]

  [[0.       0.       0.       ... 0.       0.       0.      ]
   [0.       0.       0.       ... 0.       0.       0.      ]
   [0.       0.       0.       ... 0.       0.       0.      ]]]]"
1975,LJaicOI7mwg,https://i.ytimg.com/vi/LJaicOI7mwg/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       22.480297]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       32.535053]
   [ 0.        0.        0.       ...  0.        0.       18.203697]]]]"
1976,5QgBRvMmWk4,https://i.ytimg.com/vi/5QgBRvMmWk4/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
     31.966179]
   [  0.         0.         0.       ...   0.         0.
     28.734962]]

  [[  0.         0.         0.       ...   0.         0.
     34.707012]
   [  0.         0.         0.       ...   0.         0.
    110.4326  ]
   [  0.         0.         0.       ...   0.         0.
    111.714165]]]]"
1977,tSCe_vET0Yw,https://i.ytimg.com/vi/tSCe_vET0Yw/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.       33.47146 ]
   [ 0.        0.        0.       ...  0.        0.       19.915321]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]]]"
1978,T5PKXaMpKzo,https://i.ytimg.com/vi/T5PKXaMpKzo/default.jpg,"[[[[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]

  [[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]]]"
1979,9BUuxHMIGlE,https://i.ytimg.com/vi/9BUuxHMIGlE/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
     14.000048]
   [  0.         0.         0.       ...   0.         0.
     21.056175]
   [  0.        15.79514    0.       ...   0.         0.
      0.      ]]

  [[  0.         0.         0.       ...   0.         0.
     63.936207]
   [  0.        49.285885   0.       ...   0.         0.
     75.37526 ]
   [  0.       190.3175     0.       ...   0.         0.
     40.43349 ]]]]"
1980,7JGYdMAdkh8,https://i.ytimg.com/vi/7JGYdMAdkh8/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       10.738847]
   [ 0.        0.        0.       ...  0.        0.       34.710552]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       61.445213]
   [ 0.        0.        0.       ...  0.        0.       75.72153 ]]]]"
1981,ZL-AuG4kfOs,https://i.ytimg.com/vi/ZL-AuG4kfOs/default.jpg,"[[[[  0.          0.          0.        ...   0.          0.
      0.       ]
   [  0.          0.          0.        ...   0.          0.
      0.       ]
   [  0.          0.          0.        ...   0.          0.
      0.       ]]

  [[  0.          0.          0.        ...   0.          0.
      0.       ]
   [115.81738     0.          0.        ...   0.          0.
      0.       ]
   [  2.2795725   0.          0.        ...   0.          0.
      0.       ]]]]"
1982,XnPVw7tmDmk,https://i.ytimg.com/vi/XnPVw7tmDmk/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       10.823863]
   [ 0.        0.        0.       ...  0.        0.       14.965861]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]]]"
1983,EbqWw0HEQcE,https://i.ytimg.com/vi/EbqWw0HEQcE/default.jpg,"[[[[  0.          0.          0.        ...   0.          0.
      0.       ]
   [  0.          0.          0.        ...   0.          0.
      0.       ]
   [  0.          0.          0.        ...   0.          0.
     46.4289   ]]

  [[ 52.61988     0.          0.        ...   0.          0.
      0.       ]
   [ 31.539267    0.          0.        ...   0.          0.
     19.814327 ]
   [  6.3750563   0.          0.        ...   0.          0.
    135.99619  ]]]]"
1984,y3BeBWOK37w,https://i.ytimg.com/vi/y3BeBWOK37w/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
     54.740322]
   [  0.         0.         0.       ...   0.         0.
     80.12103 ]]

  [[  0.         0.         0.       ...   0.         0.
     16.626322]
   [  0.         0.         0.       ...   0.         0.
     99.82797 ]
   [  0.         0.         0.       ...   0.         0.
    119.12607 ]]]]"
1985,EdRICdCCNrI,https://i.ytimg.com/vi/EdRICdCCNrI/default.jpg,"[[[[0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        0.       ]]

  [[0.        0.        0.        ... 0.        0.        2.6116638]
   [0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        0.       ]]]]"
1986,w7NiXSUT5DM,https://i.ytimg.com/vi/w7NiXSUT5DM/default.jpg,"[[[[0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        0.       ]]

  [[0.        0.        0.        ... 0.        5.4817333 0.       ]
   [0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        0.       ]]]]"
1987,k2GeSB4FypU,https://i.ytimg.com/vi/k2GeSB4FypU/default.jpg,"[[[[0.         0.         0.         ... 0.         0.
    0.        ]
   [0.         0.         0.         ... 0.         0.
    0.        ]
   [0.         0.         0.         ... 0.         0.38449925
    0.        ]]

  [[0.         0.         0.         ... 0.         0.
    0.        ]
   [0.         0.         0.         ... 0.         0.
    0.        ]
   [0.         0.         0.         ... 0.         0.
    0.        ]]]]"
1988,Kw28tBIuMDU,https://i.ytimg.com/vi/Kw28tBIuMDU/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     6.0607505]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.        29.390125  ...  0.         0.
     0.       ]]]]"
1989,IfmHgMX7Pek,https://i.ytimg.com/vi/IfmHgMX7Pek/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       13.039069]
   [ 0.        0.        0.       ...  0.        0.       42.81591 ]
   [ 0.        0.        0.       ...  0.        0.       51.58825 ]]

  [[ 0.        0.        0.       ...  0.        0.       34.8303  ]
   [ 0.        0.        0.       ...  0.        0.       87.7473  ]
   [ 0.        0.        0.       ...  0.        0.       96.46565 ]]]]"
1990,t2JH9Wis8ig,https://i.ytimg.com/vi/t2JH9Wis8ig/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       38.709408]
   [ 0.        0.        0.       ...  0.        0.       70.9221  ]
   [ 0.        0.        0.       ...  0.        0.       71.20626 ]]

  [[ 0.        0.        0.       ... 26.25291   0.       40.796947]
   [ 0.        0.        0.       ... 20.451077  0.       35.0353  ]
   [ 0.        0.        0.       ...  0.        0.       11.817828]]]]"
1991,wxKVBwra9G8,https://i.ytimg.com/vi/wxKVBwra9G8/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       23.028954]
   [ 0.        0.        0.       ...  0.        0.       34.88776 ]
   [ 0.        0.        0.       ...  0.        0.        1.994969]]

  [[ 0.        0.        0.       ...  0.        0.       50.29825 ]
   [ 0.        0.        0.       ...  0.        0.       97.07421 ]
   [ 0.       27.956297  0.       ...  0.        0.       81.49801 ]]]]"
1992,6oHv7UwJQbI,https://i.ytimg.com/vi/6oHv7UwJQbI/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
     29.842321]
   [  0.         0.         0.       ...   0.         0.
     28.95212 ]
   [  0.         0.         0.       ...   0.         0.
      0.      ]]

  [[  0.         0.         0.       ...   0.         0.
    127.75152 ]
   [  0.         0.         0.       ...   0.        13.205714
    113.71612 ]
   [  0.         0.         0.       ...   0.         0.
      0.      ]]]]"
1993,Wq33oZdQ-R4,https://i.ytimg.com/vi/Wq33oZdQ-R4/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       15.805655]
   [ 0.        0.        0.       ...  0.        0.       13.150734]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.       47.339325]
   [ 0.        0.        0.       ...  0.        0.       73.0363  ]
   [ 0.        0.        0.       ...  0.        0.       18.820585]]]]"
1994,aVu6U7O5ibc,https://i.ytimg.com/vi/aVu6U7O5ibc/default.jpg,"[[[[  0.          0.          0.        ...   0.          0.
     42.280945 ]
   [  0.          0.          0.        ...   0.          0.
    112.29882  ]
   [  0.          0.          0.        ...   0.          0.
    116.900665 ]]

  [[  0.          0.          0.        ...   0.          0.
     66.499794 ]
   [  0.8237845   0.          0.        ...   0.          0.
    137.83273  ]
   [ 19.556654   26.876923    0.        ...   0.          0.
    131.5532   ]]]]"
1995,gwAOxH0EEJI,https://i.ytimg.com/vi/gwAOxH0EEJI/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 0.         0.         0.        ...  0.         0.
     3.9861858]
   [ 0.         0.         0.        ...  0.         0.
    12.126984 ]
   [ 0.         0.         0.        ...  0.         0.
     2.3891275]]]]"
1996,OjFUJEoq8k0,https://i.ytimg.com/vi/OjFUJEoq8k0/default.jpg,"[[[[0.         0.         0.         ... 0.         0.
    0.        ]
   [0.         0.         0.         ... 0.         0.
    0.        ]
   [0.         0.         0.         ... 0.         4.4685197
    3.816128  ]]

  [[0.85493356 0.         0.         ... 0.         0.
    0.        ]
   [0.8196961  0.         0.         ... 0.         0.
    0.        ]
   [0.         0.         0.         ... 0.33034384 3.4720883
    0.        ]]]]"
1997,Hk2_A-rh7IM,https://i.ytimg.com/vi/Hk2_A-rh7IM/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     4.5454893]
   [ 0.         0.         0.        ...  0.         0.
    34.4148   ]]

  [[ 0.         0.         0.        ...  0.         0.
     2.1013393]
   [14.673204   6.589408   0.        ...  0.         0.
    40.999226 ]
   [49.759537   0.        12.01687   ...  0.         0.
    82.2496   ]]]]"
1998,UJJnn5_wR6M,https://i.ytimg.com/vi/UJJnn5_wR6M/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ... 39.631927  0.       42.843616]
   [ 0.        0.        0.       ...  0.        0.       57.16516 ]]]]"
1999,62v-g_2Xaf0,https://i.ytimg.com/vi/62v-g_2Xaf0/default.jpg,"[[[[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 0.00000000e+00
    4.67305422e+00 6.24776917e+01]
   [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 0.00000000e+00
    0.00000000e+00 4.30003242e+01]
   [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 0.00000000e+00
    0.00000000e+00 0.00000000e+00]]

  [[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 0.00000000e+00
    0.00000000e+00 1.41381668e+02]
   [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 0.00000000e+00
    0.00000000e+00 1.17781784e+02]
   [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 0.00000000e+00
    0.00000000e+00 4.73313183e-02]]]]"
2000,A_Aw1auPWe0,https://i.ytimg.com/vi/A_Aw1auPWe0/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ... 39.859177  1.986265  0.      ]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ... 24.66606   0.        0.      ]
   [ 0.        0.        0.       ... 56.6622    0.        0.      ]]]]"
2001,jsdib-z2E3M,https://i.ytimg.com/vi/jsdib-z2E3M/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        9.389602]
   [ 0.        0.        0.       ...  0.        0.       28.387503]
   [ 0.        0.        0.       ...  0.        0.       33.017105]]

  [[ 0.        0.        0.       ...  0.        0.       40.157482]
   [ 0.        0.        0.       ...  0.        0.       31.050877]
   [ 0.        0.        0.       ...  0.        0.       57.1036  ]]]]"
2002,Zu073TPW3E8,https://i.ytimg.com/vi/Zu073TPW3E8/default.jpg,"[[[[  0.          0.          0.        ...   0.          0.
      0.       ]
   [  0.          0.          0.        ...   0.          0.
     80.83715  ]
   [  0.          0.          0.        ...   0.          0.
     79.259445 ]]

  [[  0.          0.          0.        ...   0.          0.
      1.4430345]
   [  0.          0.          0.        ...   0.          0.
    113.24877  ]
   [  0.          0.          0.        ...   0.          0.
     67.679085 ]]]]"
2003,0-WamVtP6uA,https://i.ytimg.com/vi/0-WamVtP6uA/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       25.982393]
   [ 0.        0.        0.       ...  0.        0.       10.793124]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.       17.872364 ...  0.        0.       61.297024]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       11.218291]]]]"
2004,YoqzKqr-8Pk,https://i.ytimg.com/vi/YoqzKqr-8Pk/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
     18.629341]
   [  0.         0.         0.       ...   0.         0.
     53.251717]
   [  0.         0.         0.       ...   0.         0.
     11.156201]]

  [[  0.         0.         0.       ...   0.         0.
     76.377464]
   [  0.         0.         0.       ...   0.         0.
    107.90358 ]
   [  0.         0.         0.       ...   0.         0.
    104.60211 ]]]]"
2005,G9qkN8QBVYs,https://i.ytimg.com/vi/G9qkN8QBVYs/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
    27.984661 ]
   [ 0.         0.         0.        ...  0.         0.
    67.08942  ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 0.         0.         0.        ...  0.         0.
    27.384094 ]
   [ 0.         0.         0.        ...  0.         0.
    54.64687  ]
   [ 0.         0.         0.        ...  0.         0.
     2.2521036]]]]"
